dt,site,clim_var,value
2023-08-16T02:29:00Z,Eldo,sr,0
2023-08-16T02:30:00Z,Eldo,sr,0
2023-08-16T02:33:00Z,B1,sr,0
2023-08-16T02:34:00Z,B1,sr,0
2023-08-16T02:35:00Z,B1,sr,0
2023-08-16T02:35:00Z,C1,sr,0
2023-08-16T02:36:00Z,C1,sr,0
2023-08-16T02:37:00Z,C1,sr,0
2023-08-16T02:41:00Z,Eldo,sr,0
2023-08-16T02:42:00Z,Eldo,sr,0
2023-08-16T02:45:00Z,B1,sr,0
2023-08-16T02:46:00Z,B1,sr,0
2023-08-16T02:47:00Z,B1,sr,0
2023-08-16T02:47:00Z,C1,sr,0
2023-08-16T02:48:00Z,C1,sr,0
2023-08-16T02:49:00Z,C1,sr,0
2023-08-16T02:53:00Z,Eldo,sr,0
2023-08-16T02:54:00Z,Eldo,sr,0
2023-08-16T02:55:00Z,Eldo,sr,0
2023-08-16T02:57:00Z,B1,sr,0
2023-08-16T02:58:00Z,B1,sr,0
2023-08-16T02:59:00Z,B1,sr,0
2023-08-16T02:59:00Z,C1,sr,0
2023-08-16T03:00:00Z,C1,sr,0
2023-08-16T03:01:00Z,C1,sr,0
2023-08-16T03:05:00Z,Eldo,sr,0
2023-08-16T03:09:00Z,B1,sr,0
2023-08-16T03:10:00Z,B1,sr,0
2023-08-16T03:11:00Z,B1,sr,0
2023-08-16T03:11:00Z,C1,sr,0
2023-08-16T03:12:00Z,C1,sr,0
2023-08-16T03:13:00Z,C1,sr,0
2023-08-16T03:21:00Z,B1,sr,0
2023-08-16T03:22:00Z,B1,sr,0
2023-08-16T03:23:00Z,B1,sr,0
2023-08-16T03:23:00Z,C1,sr,0
2023-08-16T03:24:00Z,C1,sr,0
2023-08-16T03:25:00Z,C1,sr,0
2023-08-16T03:29:00Z,Eldo,sr,0
2023-08-16T03:30:00Z,Eldo,sr,0
2023-08-16T03:31:00Z,Eldo,sr,0
2023-08-16T03:33:00Z,B1,sr,0
2023-08-16T03:34:00Z,B1,sr,0
2023-08-16T03:35:00Z,B1,sr,0
2023-08-16T03:35:00Z,C1,sr,0
2023-08-16T03:36:00Z,C1,sr,0
2023-08-16T03:37:00Z,C1,sr,0
2023-08-16T03:41:00Z,Eldo,sr,0
2023-08-16T03:42:00Z,Eldo,sr,0
2023-08-16T03:43:00Z,Eldo,sr,0
2023-08-16T03:45:00Z,B1,sr,0
2023-08-16T03:46:00Z,B1,sr,0
2023-08-16T03:47:00Z,B1,sr,0
2023-08-16T03:47:00Z,C1,sr,0
2023-08-16T03:48:00Z,C1,sr,0
2023-08-16T03:49:00Z,C1,sr,0
2023-08-16T03:53:00Z,Eldo,sr,0
2023-08-16T03:54:00Z,Eldo,sr,0
2023-08-16T03:55:00Z,Eldo,sr,0
2023-08-16T03:57:00Z,B1,sr,0
2023-08-16T03:58:00Z,B1,sr,0
2023-08-16T03:59:00Z,B1,sr,0
2023-08-15T09:00:00Z,Eldo,sr,0
2023-08-15T09:01:00Z,Eldo,sr,0
2023-08-15T09:02:00Z,Eldo,sr,0
2023-08-15T09:04:00Z,B1,sr,0
2023-08-15T09:05:00Z,B1,sr,0
2023-08-15T09:06:00Z,B1,sr,0
2023-08-15T09:06:00Z,C1,sr,0
2023-08-15T09:07:00Z,C1,sr,0
2023-08-15T09:08:00Z,C1,sr,0
2023-08-15T09:12:00Z,Eldo,sr,0
2023-08-15T09:13:00Z,Eldo,sr,0
2023-08-15T09:14:00Z,Eldo,sr,0
2023-08-15T09:16:00Z,B1,sr,0
2023-08-15T09:17:00Z,B1,sr,0
2023-08-15T09:18:00Z,B1,sr,0
2023-08-15T09:18:00Z,C1,sr,0
2023-08-15T09:19:00Z,C1,sr,0
2023-08-15T09:20:00Z,C1,sr,0
2023-08-15T09:24:00Z,Eldo,sr,0
2023-08-15T09:25:00Z,Eldo,sr,0
2023-08-15T09:26:00Z,Eldo,sr,0
2023-08-15T09:28:00Z,B1,sr,0
2023-08-15T09:29:00Z,B1,sr,0
2023-08-15T09:30:00Z,B1,sr,0
2023-08-15T09:30:00Z,C1,sr,0
2023-08-15T09:31:00Z,C1,sr,0
2023-08-15T09:32:00Z,C1,sr,0
2023-08-15T09:36:00Z,Eldo,sr,0
2023-08-15T09:37:00Z,Eldo,sr,0
2023-08-15T09:38:00Z,Eldo,sr,0
2023-08-15T09:40:00Z,B1,sr,0
2023-08-15T09:41:00Z,B1,sr,0
2023-08-15T09:42:00Z,B1,sr,0
2023-08-15T09:42:00Z,C1,sr,0
2023-08-15T09:43:00Z,C1,sr,0
2023-08-15T09:44:00Z,C1,sr,0
2023-08-15T09:48:00Z,Eldo,sr,0
2023-08-15T09:49:00Z,Eldo,sr,0
2023-08-15T09:50:00Z,Eldo,sr,0
2023-08-15T09:52:00Z,B1,sr,0
2023-08-15T09:53:00Z,B1,sr,0
2023-08-15T09:54:00Z,B1,sr,0
2023-08-15T09:54:00Z,C1,sr,0
2023-08-15T09:55:00Z,C1,sr,0
2023-08-15T09:56:00Z,C1,sr,0
2023-08-16T04:00:00Z,C1,sr,0
2023-08-16T04:01:00Z,C1,sr,0
2023-08-16T04:05:00Z,Eldo,sr,0
2023-08-16T04:06:00Z,Eldo,sr,0
2023-08-16T04:07:00Z,Eldo,sr,0
2023-08-16T04:09:00Z,B1,sr,0
2023-08-16T04:10:00Z,B1,sr,0
2023-08-16T04:11:00Z,B1,sr,0
2023-08-16T04:12:00Z,C1,sr,0
2023-08-16T04:13:00Z,C1,sr,0
2023-08-16T04:14:00Z,C1,sr,0
2023-08-16T04:17:00Z,Eldo,sr,0
2023-08-16T04:18:00Z,Eldo,sr,0
2023-08-16T04:19:00Z,Eldo,sr,0
2023-08-16T04:22:00Z,B1,sr,0
2023-08-16T04:23:00Z,B1,sr,0
2023-08-16T04:24:00Z,C1,sr,0
2023-08-16T04:25:00Z,C1,sr,0
2023-08-16T04:26:00Z,C1,sr,0
2023-08-16T04:29:00Z,Eldo,sr,0
2023-08-16T04:30:00Z,Eldo,sr,0
2023-08-16T04:31:00Z,Eldo,sr,0
2023-08-16T04:34:00Z,B1,sr,0
2023-08-16T04:35:00Z,B1,sr,0
2023-08-16T04:36:00Z,B1,sr,0
2023-08-16T04:36:00Z,C1,sr,0
2023-08-16T04:37:00Z,C1,sr,0
2023-08-16T04:38:00Z,C1,sr,0
2023-08-16T04:41:00Z,Eldo,sr,0
2023-08-16T04:42:00Z,Eldo,sr,0
2023-08-16T04:43:00Z,Eldo,sr,0
2023-08-16T04:46:00Z,B1,sr,0
2023-08-16T04:47:00Z,B1,sr,0
2023-08-16T04:48:00Z,B1,sr,0
2023-08-16T04:48:00Z,C1,sr,0
2023-08-16T04:49:00Z,C1,sr,0
2023-08-16T04:50:00Z,C1,sr,0
2023-08-16T04:53:00Z,Eldo,sr,0
2023-08-16T04:54:00Z,Eldo,sr,0
2023-08-16T04:55:00Z,Eldo,sr,0
2023-08-16T04:58:00Z,B1,sr,0
2023-08-16T04:59:00Z,B1,sr,0
2023-08-16T05:00:00Z,B1,sr,0
2023-08-16T05:00:00Z,C1,sr,0
2023-08-16T05:01:00Z,C1,sr,0
2023-08-16T05:02:00Z,C1,sr,0
2023-08-16T05:05:00Z,Eldo,sr,0
2023-08-16T05:06:00Z,Eldo,sr,0
2023-08-16T05:07:00Z,Eldo,sr,0
2023-08-16T05:10:00Z,B1,sr,0
2023-08-16T05:11:00Z,B1,sr,0
2023-08-16T05:12:00Z,B1,sr,0
2023-08-16T05:12:00Z,C1,sr,0
2023-08-16T05:13:00Z,C1,sr,0
2023-08-16T05:14:00Z,C1,sr,0
2023-08-16T05:17:00Z,Eldo,sr,0
2023-08-16T05:18:00Z,Eldo,sr,0
2023-08-16T05:19:00Z,Eldo,sr,0
2023-08-16T05:22:00Z,B1,sr,0
2023-08-16T05:23:00Z,B1,sr,0
2023-08-16T05:24:00Z,B1,sr,0
2023-08-16T05:24:00Z,C1,sr,0
2023-08-16T05:25:00Z,C1,sr,0
2023-08-16T05:26:00Z,C1,sr,0
2023-08-16T05:29:00Z,Eldo,sr,0
2023-08-16T05:30:00Z,Eldo,sr,0
2023-08-16T05:31:00Z,Eldo,sr,0
2023-08-16T05:34:00Z,B1,sr,0
2023-08-16T05:35:00Z,B1,sr,0
2023-08-16T05:36:00Z,B1,sr,0
2023-08-16T05:36:00Z,C1,sr,0
2023-08-16T05:37:00Z,C1,sr,0
2023-08-16T05:38:00Z,C1,sr,0
2023-08-16T05:41:00Z,Eldo,sr,0
2023-08-16T05:42:00Z,Eldo,sr,0
2023-08-16T05:43:00Z,Eldo,sr,0
2023-08-16T05:46:00Z,B1,sr,0
2023-08-16T05:47:00Z,B1,sr,0
2023-08-16T05:48:00Z,B1,sr,0
2023-08-16T05:48:00Z,C1,sr,0
2023-08-16T05:49:00Z,C1,sr,0
2023-08-16T05:50:00Z,C1,sr,0
2023-08-16T05:53:00Z,Eldo,sr,0
2023-08-16T05:54:00Z,Eldo,sr,0
2023-08-16T05:55:00Z,Eldo,sr,0
2023-08-16T05:58:00Z,B1,sr,0
2023-08-16T05:59:00Z,B1,sr,0
2023-08-16T06:00:00Z,B1,sr,0
2023-08-16T06:00:00Z,C1,sr,0
2023-08-16T06:01:00Z,C1,sr,0
2023-08-16T06:02:00Z,C1,sr,0
2023-08-16T06:05:00Z,Eldo,sr,0
2023-08-16T06:06:00Z,Eldo,sr,0
2023-08-16T06:07:00Z,Eldo,sr,0
2023-08-16T06:10:00Z,B1,sr,0
2023-08-16T06:11:00Z,B1,sr,0
2023-08-16T06:12:00Z,B1,sr,0
2023-08-16T06:12:00Z,C1,sr,0
2023-08-16T06:13:00Z,C1,sr,0
2023-08-16T06:14:00Z,C1,sr,0
2023-08-16T06:18:00Z,Eldo,sr,0
2023-08-16T06:19:00Z,Eldo,sr,0
2023-08-16T06:22:00Z,B1,sr,0
2023-08-16T06:23:00Z,B1,sr,0
2023-08-16T06:24:00Z,B1,sr,0
2023-08-16T06:24:00Z,C1,sr,0
2023-08-16T06:25:00Z,C1,sr,0
2023-08-16T06:26:00Z,C1,sr,0
2023-08-16T06:30:00Z,Eldo,sr,0
2023-08-16T06:31:00Z,Eldo,sr,0
2023-08-16T06:32:00Z,Eldo,sr,0
2023-08-16T06:34:00Z,B1,sr,0
2023-08-16T06:35:00Z,B1,sr,0
2023-08-16T06:36:00Z,B1,sr,0
2023-08-16T06:36:00Z,C1,sr,0
2023-08-16T06:37:00Z,C1,sr,0
2023-08-16T06:38:00Z,C1,sr,0
2023-08-16T06:42:00Z,Eldo,sr,0
2023-08-16T06:46:00Z,B1,sr,0
2023-08-16T06:47:00Z,B1,sr,0
2023-08-16T06:48:00Z,B1,sr,0
2023-08-16T06:48:00Z,C1,sr,0
2023-08-16T06:49:00Z,C1,sr,0
2023-08-16T06:50:00Z,C1,sr,0
2023-08-16T06:58:00Z,B1,sr,0
2023-08-16T06:59:00Z,B1,sr,0
2023-08-16T07:00:00Z,B1,sr,0
2023-08-16T07:00:00Z,C1,sr,0
2023-08-16T07:01:00Z,C1,sr,0
2023-08-16T07:02:00Z,C1,sr,0
2023-08-16T07:10:00Z,B1,sr,0
2023-08-16T07:11:00Z,B1,sr,0
2023-08-16T07:12:00Z,B1,sr,0
2023-08-16T07:12:00Z,C1,sr,0
2023-08-16T07:13:00Z,C1,sr,0
2023-08-16T07:14:00Z,C1,sr,0
2023-08-16T07:22:00Z,B1,sr,0
2023-08-16T07:23:00Z,B1,sr,0
2023-08-16T07:24:00Z,B1,sr,0
2023-08-16T07:25:00Z,C1,sr,0
2023-08-16T07:26:00Z,C1,sr,0
2023-08-16T07:30:00Z,Eldo,sr,0
2023-08-16T07:31:00Z,Eldo,sr,0
2023-08-16T07:32:00Z,Eldo,sr,0
2023-08-16T07:34:00Z,B1,sr,0
2023-08-16T07:35:00Z,B1,sr,0
2023-08-16T07:36:00Z,B1,sr,0
2023-08-16T07:37:00Z,C1,sr,0
2023-08-16T07:38:00Z,C1,sr,0
2023-08-16T07:39:00Z,C1,sr,0
2023-08-16T07:42:00Z,Eldo,sr,0
2023-08-16T07:43:00Z,Eldo,sr,0
2023-08-16T07:44:00Z,Eldo,sr,0
2023-08-16T07:47:00Z,B1,sr,0
2023-08-16T07:48:00Z,B1,sr,0
2023-08-16T07:49:00Z,C1,sr,0
2023-08-16T07:50:00Z,C1,sr,0
2023-08-16T07:51:00Z,C1,sr,0
2023-08-16T07:54:00Z,Eldo,sr,0
2023-08-16T07:55:00Z,Eldo,sr,0
2023-08-16T07:56:00Z,Eldo,sr,0
2023-08-16T07:59:00Z,B1,sr,0
2023-08-15T10:00:00Z,Eldo,sr,0
2023-08-15T10:01:00Z,Eldo,sr,0
2023-08-15T10:02:00Z,Eldo,sr,0
2023-08-15T10:05:00Z,B1,sr,0
2023-08-15T10:06:00Z,B1,sr,0
2023-08-15T10:07:00Z,C1,sr,0
2023-08-15T10:08:00Z,C1,sr,0
2023-08-15T10:12:00Z,Eldo,sr,0
2023-08-15T10:13:00Z,Eldo,sr,0
2023-08-15T10:17:00Z,B1,sr,0
2023-08-15T10:18:00Z,B1,sr,0
2023-08-15T10:19:00Z,B1,sr,0
2023-08-15T10:19:00Z,C1,sr,0
2023-08-15T10:20:00Z,C1,sr,0
2023-08-15T10:21:00Z,C1,sr,0
2023-08-15T10:27:00Z,Eldo,sr,0
2023-08-15T10:29:00Z,B1,sr,0
2023-08-15T10:30:00Z,B1,sr,0
2023-08-15T10:31:00Z,B1,sr,0
2023-08-15T10:31:00Z,C1,sr,0
2023-08-15T10:32:00Z,C1,sr,0
2023-08-15T10:33:00Z,C1,sr,0
2023-08-15T10:37:00Z,Eldo,sr,0
2023-08-15T10:38:00Z,Eldo,sr,0
2023-08-15T10:39:00Z,Eldo,sr,0
2023-08-15T10:41:00Z,B1,sr,0
2023-08-15T10:42:00Z,B1,sr,0
2023-08-15T10:43:00Z,B1,sr,0
2023-08-15T10:43:00Z,C1,sr,0
2023-08-15T10:44:00Z,C1,sr,0
2023-08-15T10:45:00Z,C1,sr,0
2023-08-15T10:49:00Z,Eldo,sr,0
2023-08-15T10:50:00Z,Eldo,sr,0
2023-08-15T10:51:00Z,Eldo,sr,0
2023-08-15T10:53:00Z,B1,sr,0
2023-08-15T10:54:00Z,B1,sr,0
2023-08-15T10:55:00Z,B1,sr,0
2023-08-15T10:55:00Z,C1,sr,0
2023-08-15T10:56:00Z,C1,sr,0
2023-08-15T10:57:00Z,C1,sr,0
2023-08-15T11:01:00Z,Eldo,sr,0
2023-08-15T11:02:00Z,Eldo,sr,0
2023-08-15T11:03:00Z,Eldo,sr,0
2023-08-15T11:05:00Z,B1,sr,0
2023-08-15T11:06:00Z,B1,sr,0
2023-08-15T11:07:00Z,B1,sr,0
2023-08-15T11:07:00Z,C1,sr,0
2023-08-15T11:08:00Z,C1,sr,0
2023-08-15T11:09:00Z,C1,sr,0
2023-08-15T11:13:00Z,Eldo,sr,0
2023-08-15T11:14:00Z,Eldo,sr,0
2023-08-15T11:15:00Z,Eldo,sr,0
2023-08-15T11:17:00Z,B1,sr,0
2023-08-15T11:18:00Z,B1,sr,0
2023-08-15T11:19:00Z,B1,sr,0
2023-08-15T11:19:00Z,C1,sr,0
2023-08-15T11:20:00Z,C1,sr,0
2023-08-15T11:21:00Z,C1,sr,0
2023-08-15T11:25:00Z,Eldo,sr,0
2023-08-15T11:26:00Z,Eldo,sr,0
2023-08-15T11:27:00Z,Eldo,sr,0
2023-08-15T11:29:00Z,B1,sr,0
2023-08-15T11:30:00Z,B1,sr,0
2023-08-15T11:31:00Z,B1,sr,0
2023-08-15T11:31:00Z,C1,sr,0
2023-08-15T11:32:00Z,C1,sr,0
2023-08-15T11:33:00Z,C1,sr,0
2023-08-15T11:37:00Z,Eldo,sr,0
2023-08-15T11:38:00Z,Eldo,sr,0
2023-08-15T11:39:00Z,Eldo,sr,0
2023-08-15T11:41:00Z,B1,sr,0
2023-08-15T11:42:00Z,B1,sr,0
2023-08-15T11:43:00Z,B1,sr,0
2023-08-15T11:43:00Z,C1,sr,0
2023-08-15T11:44:00Z,C1,sr,0
2023-08-15T11:45:00Z,C1,sr,0
2023-08-15T11:49:00Z,Eldo,sr,0
2023-08-15T11:50:00Z,Eldo,sr,0
2023-08-15T11:51:00Z,Eldo,sr,0
2023-08-15T11:53:00Z,B1,sr,0
2023-08-15T11:54:00Z,B1,sr,0
2023-08-15T11:55:00Z,B1,sr,0
2023-08-15T11:55:00Z,C1,sr,0
2023-08-15T11:56:00Z,C1,sr,0
2023-08-15T11:57:00Z,C1,sr,0
2023-08-15T12:01:00Z,Eldo,sr,0
2023-08-15T12:02:00Z,Eldo,sr,0
2023-08-15T12:03:00Z,Eldo,sr,0
2023-08-15T12:05:00Z,B1,sr,0
2023-08-15T12:06:00Z,B1,sr,0
2023-08-15T12:07:00Z,B1,sr,0
2023-08-15T12:07:00Z,C1,sr,0
2023-08-15T12:08:00Z,C1,sr,0
2023-08-15T12:09:00Z,C1,sr,0
2023-08-15T12:13:00Z,Eldo,sr,0
2023-08-15T12:14:00Z,Eldo,sr,0
2023-08-15T12:15:00Z,Eldo,sr,0
2023-08-15T12:17:00Z,B1,sr,0
2023-08-15T12:18:00Z,B1,sr,0
2023-08-15T12:19:00Z,B1,sr,0
2023-08-15T12:19:00Z,C1,sr,0
2023-08-15T12:20:00Z,C1,sr,0
2023-08-15T12:21:00Z,C1,sr,0
2023-08-15T12:25:00Z,Eldo,sr,0
2023-08-15T12:26:00Z,Eldo,sr,0
2023-08-15T12:27:00Z,Eldo,sr,0
2023-08-15T12:29:00Z,B1,sr,0
2023-08-15T12:30:00Z,B1,sr,0
2023-08-15T12:31:00Z,B1,sr,0
2023-08-15T12:31:00Z,C1,sr,0
2023-08-15T12:32:00Z,C1,sr,0
2023-08-15T12:33:00Z,C1,sr,0
2023-08-15T12:37:00Z,Eldo,sr,0
2023-08-15T12:38:00Z,Eldo,sr,0
2023-08-15T12:39:00Z,Eldo,sr,0
2023-08-15T12:41:00Z,B1,sr,0
2023-08-15T12:42:00Z,B1,sr,0
2023-08-15T12:43:00Z,B1,sr,0
2023-08-15T12:43:00Z,C1,sr,0
2023-08-15T12:44:00Z,C1,sr,0
2023-08-15T12:45:00Z,C1,sr,0
2023-08-15T12:49:00Z,Eldo,sr,0
2023-08-15T12:50:00Z,Eldo,sr,0
2023-08-15T12:51:00Z,Eldo,sr,0
2023-08-15T12:53:00Z,B1,sr,0
2023-08-15T12:54:00Z,B1,sr,0
2023-08-15T12:55:00Z,B1,sr,0
2023-08-15T12:55:00Z,C1,sr,0
2023-08-15T12:56:00Z,C1,sr,0
2023-08-15T12:57:00Z,C1,sr,0
2023-08-15T13:01:00Z,Eldo,sr,0
2023-08-15T13:02:00Z,Eldo,sr,0
2023-08-15T13:03:00Z,Eldo,sr,0
2023-08-15T13:05:00Z,B1,sr,0
2023-08-15T13:06:00Z,B1,sr,0
2023-08-15T13:07:00Z,B1,sr,0
2023-08-15T13:07:00Z,C1,sr,0
2023-08-15T13:08:00Z,C1,sr,0
2023-08-15T13:09:00Z,C1,sr,0
2023-08-15T13:13:00Z,Eldo,sr,0
2023-08-15T13:14:00Z,Eldo,sr,0
2023-08-15T13:15:00Z,Eldo,sr,0
2023-08-15T13:18:00Z,B1,sr,0
2023-08-15T13:19:00Z,B1,sr,0
2023-08-15T13:19:00Z,C1,sr,0
2023-08-15T13:20:00Z,C1,sr,0
2023-08-15T13:21:00Z,C1,sr,0
2023-08-15T13:25:00Z,Eldo,sr,0
2023-08-15T13:26:00Z,Eldo,sr,0
2023-08-15T13:27:00Z,Eldo,sr,0
2023-08-15T13:30:00Z,B1,sr,0
2023-08-15T13:31:00Z,B1,sr,0
2023-08-15T13:32:00Z,B1,sr,0
2023-08-15T13:32:00Z,C1,sr,0
2023-08-15T13:33:00Z,C1,sr,0
2023-08-15T13:37:00Z,Eldo,sr,0
2023-08-15T13:38:00Z,Eldo,sr,0
2023-08-15T13:39:00Z,Eldo,sr,0
2023-08-15T13:42:00Z,B1,sr,0
2023-08-15T13:43:00Z,B1,sr,0
2023-08-15T13:44:00Z,B1,sr,0
2023-08-15T13:44:00Z,C1,sr,78
2023-08-15T13:45:00Z,C1,sr,82.11111111111111
2023-08-15T13:46:00Z,C1,sr,85
2023-08-15T13:49:00Z,Eldo,sr,0
2023-08-15T13:50:00Z,Eldo,sr,0
2023-08-15T13:51:00Z,Eldo,sr,0
2023-08-15T13:54:00Z,B1,sr,0
2023-08-15T13:55:00Z,B1,sr,0
2023-08-15T13:56:00Z,B1,sr,0
2023-08-15T13:56:00Z,C1,sr,143.42857142857142
2023-08-15T13:57:00Z,C1,sr,147.22222222222223
2023-08-15T13:58:00Z,C1,sr,151
2023-08-15T14:02:00Z,Eldo,sr,0
2023-08-15T14:03:00Z,Eldo,sr,0
2023-08-15T14:04:00Z,Eldo,sr,0
2023-08-15T14:06:00Z,B1,sr,16.714285714285715
2023-08-15T14:07:00Z,B1,sr,21.333333333333332
2023-08-15T14:08:00Z,B1,sr,23.5
2023-08-15T14:08:00Z,C1,sr,217.16666666666666
2023-08-15T14:09:00Z,C1,sr,222.66666666666666
2023-08-15T14:10:00Z,C1,sr,227.33333333333334
2023-08-15T14:14:00Z,Eldo,sr,0
2023-08-15T14:15:00Z,Eldo,sr,1.1111111111111112
2023-08-15T14:16:00Z,Eldo,sr,1
2023-08-15T14:18:00Z,B1,sr,96.83333333333333
2023-08-15T14:19:00Z,B1,sr,101.77777777777777
2023-08-15T14:20:00Z,B1,sr,108
2023-08-15T14:20:00Z,C1,sr,294.8
2023-08-15T14:21:00Z,C1,sr,298.3333333333333
2023-08-15T14:22:00Z,C1,sr,305
2023-08-15T14:26:00Z,Eldo,sr,74
2023-08-15T14:27:00Z,Eldo,sr,83
2023-08-15T14:28:00Z,Eldo,sr,94.5
2023-08-15T14:30:00Z,B1,sr,176.8
2023-08-15T14:31:00Z,B1,sr,181.22222222222223
2023-08-15T14:32:00Z,B1,sr,189
2023-08-15T14:32:00Z,C1,sr,372
2023-08-15T14:33:00Z,C1,sr,376.5
2023-08-15T14:34:00Z,C1,sr,382
2023-08-15T14:38:00Z,Eldo,sr,158.71428571428572
2023-08-15T14:39:00Z,Eldo,sr,181.625
2023-08-15T14:40:00Z,Eldo,sr,198
2023-08-15T14:42:00Z,B1,sr,274.2
2023-08-15T14:43:00Z,B1,sr,277.625
2023-08-15T14:44:00Z,B1,sr,282.8
2023-08-15T14:44:00Z,C1,sr,455.25
2023-08-15T14:45:00Z,C1,sr,460.44444444444446
2023-08-15T14:46:00Z,C1,sr,464.8
2023-08-15T14:50:00Z,Eldo,sr,271.8333333333333
2023-08-15T14:51:00Z,Eldo,sr,275.6666666666667
2023-08-15T14:52:00Z,Eldo,sr,282
2023-08-15T14:54:00Z,B1,sr,356.75
2023-08-15T14:55:00Z,B1,sr,362.44444444444446
2023-08-15T14:56:00Z,B1,sr,367.2
2023-08-15T14:56:00Z,C1,sr,539.3333333333334
2023-08-15T14:57:00Z,C1,sr,545.4444444444445
2023-08-15T14:58:00Z,C1,sr,554.5
2023-08-15T15:02:00Z,Eldo,sr,347.1666666666667
2023-08-15T15:03:00Z,Eldo,sr,352.875
2023-08-15T15:04:00Z,Eldo,sr,356.25
2023-08-15T15:06:00Z,B1,sr,427.6666666666667
2023-08-15T15:07:00Z,B1,sr,430
2023-08-15T15:08:00Z,B1,sr,431.8333333333333
2023-08-15T15:08:00Z,C1,sr,621.6666666666666
2023-08-15T15:09:00Z,C1,sr,622.375
2023-08-15T15:10:00Z,C1,sr,628.8571428571429
2023-08-15T15:14:00Z,Eldo,sr,423.8
2023-08-15T15:15:00Z,Eldo,sr,430.22222222222223
2023-08-15T15:16:00Z,Eldo,sr,435
2023-08-15T15:18:00Z,B1,sr,509
2023-08-15T15:19:00Z,B1,sr,518.7777777777778
2023-08-15T15:20:00Z,B1,sr,526.3333333333334
2023-08-15T15:20:00Z,C1,sr,703
2023-08-15T15:21:00Z,C1,sr,707.5555555555555
2023-08-15T15:22:00Z,C1,sr,715.8571428571429
2023-08-15T15:26:00Z,Eldo,sr,496.25
2023-08-15T15:30:00Z,B1,sr,584.6666666666666
2023-08-15T15:31:00Z,B1,sr,590.625
2023-08-15T15:32:00Z,B1,sr,597.8571428571429
2023-08-15T15:32:00Z,C1,sr,784
2023-08-15T15:33:00Z,C1,sr,786.5555555555555
2023-08-15T15:34:00Z,C1,sr,793.75
2023-08-15T15:39:00Z,Eldo,sr,576.5
2023-08-15T15:40:00Z,Eldo,sr,577
2023-08-15T15:42:00Z,B1,sr,660
2023-08-15T15:43:00Z,B1,sr,665.3333333333334
2023-08-15T15:44:00Z,B1,sr,673.5714285714286
2023-08-15T15:44:00Z,C1,sr,865
2023-08-15T15:45:00Z,C1,sr,868
2023-08-15T15:46:00Z,C1,sr,875.7777777777778
2023-08-15T15:50:00Z,Eldo,sr,655.3333333333334
2023-08-15T15:51:00Z,Eldo,sr,658.6666666666666
2023-08-15T15:52:00Z,Eldo,sr,666
2023-08-15T15:54:00Z,B1,sr,723
2023-08-15T15:55:00Z,B1,sr,725.6666666666666
2023-08-15T15:56:00Z,B1,sr,730.125
2023-08-15T15:57:00Z,C1,sr,946.3333333333334
2023-08-15T15:58:00Z,C1,sr,951.4444444444445
2023-08-15T16:02:00Z,Eldo,sr,738
2023-08-15T16:03:00Z,Eldo,sr,746.25
2023-08-15T16:04:00Z,Eldo,sr,749.4285714285714
2023-08-15T16:06:00Z,B1,sr,789
2023-08-15T16:07:00Z,B1,sr,795.5555555555555
2023-08-15T16:08:00Z,B1,sr,800.875
2023-08-15T16:09:00Z,C1,sr,1017
2023-08-15T16:10:00Z,C1,sr,1026.888888888889
2023-08-15T16:11:00Z,C1,sr,1030
2023-08-15T16:14:00Z,Eldo,sr,804.5
2023-08-15T16:15:00Z,Eldo,sr,814.2222222222222
2023-08-15T16:16:00Z,Eldo,sr,816
2023-08-15T16:19:00Z,B1,sr,862.7777777777778
2023-08-15T16:20:00Z,B1,sr,869.1111111111111
2023-08-15T16:21:00Z,C1,sr,1091.75
2023-08-15T16:22:00Z,C1,sr,1099.2222222222222
2023-08-15T16:23:00Z,C1,sr,1104
2023-08-15T16:26:00Z,Eldo,sr,874
2023-08-15T16:27:00Z,Eldo,sr,883
2023-08-15T16:28:00Z,Eldo,sr,885.8571428571429
2023-08-15T16:31:00Z,B1,sr,931.6666666666666
2023-08-15T16:32:00Z,B1,sr,938.375
2023-08-15T16:33:00Z,B1,sr,940
2023-08-15T16:33:00Z,C1,sr,1161.4285714285713
2023-08-15T16:34:00Z,C1,sr,1168.4444444444443
2023-08-15T16:35:00Z,C1,sr,1172.5
2023-08-15T16:38:00Z,Eldo,sr,959
2023-08-15T16:39:00Z,Eldo,sr,960.5555555555555
2023-08-15T16:40:00Z,Eldo,sr,963.625
2023-08-15T16:43:00Z,B1,sr,1003.25
2023-08-15T16:44:00Z,B1,sr,1006.8888888888889
2023-08-15T16:45:00Z,B1,sr,1009
2023-08-15T16:45:00Z,C1,sr,1231.4285714285713
2023-08-15T16:46:00Z,C1,sr,1233.375
2023-08-15T16:47:00Z,C1,sr,1236.6666666666667
2023-08-15T16:50:00Z,Eldo,sr,1031
2023-08-15T16:51:00Z,Eldo,sr,1040
2023-08-15T16:52:00Z,Eldo,sr,1045.5555555555557
2023-08-15T16:55:00Z,B1,sr,1071.25
2023-08-15T16:56:00Z,B1,sr,1074.111111111111
2023-08-15T16:57:00Z,B1,sr,1075
2023-08-15T16:57:00Z,C1,sr,1292.8333333333333
2023-08-15T16:58:00Z,C1,sr,1297.111111111111
2023-08-15T16:59:00Z,C1,sr,1298.3333333333333
